# Task	= SimpleRun
# numericalMethod	= RK4
# debug	= 0
# intelegentStop	= 1
# Variable	= Frequency
# numberOfPeriods	= 10000
# maxNumberOfPeriods	= 25000
# numberOfExtremums	= 1000
# skipPeriods	= 25000
# printStep	= 10
# printLastNperiods	= 10
# timeStep	= 0.001
# outputPrecision	= 15
# acceptableDiff	= 1e-05
# alpha	= 0.1
# amplitude	= 0.1
# Hz	= 0
# frequency	= 0.1
# magnetization	= 338
# viscosity	= 0.006
# varMin	= 0.1
# varMax	= 1.55
# varStep	= 0.05
# smallTheta	= 0.005
# smallPhi	= 0.005
# bigTheta	= 0.0051
# bigPhi	= 3.14
# thermalBath	= 0
# linearPolarization	= 0
# hySign	= 1
===== Skipping 25000 periods =====
time	smallTheta	bigTheta	smallPhi	bigPhi	energy	energy/time	Frequency
1.652708391065519e+06	1.114383985514680e-01	6.251156305652366e-04	1.652708218175182e+05	9.137275582650163e+04	2.043554282590168e+01	1.236109742530659e-05	1.000000000000000e-01
1.653336081277496e+06	1.114404893235907e-01	6.238138470168351e-04	1.653335908513107e+05	9.143552834514411e+04	2.044330176575785e+01	1.236109742545953e-05	1.000000000000000e-01
1.653963771489473e+06	1.114424850679522e-01	6.223872648501664e-04	1.653963598862432e+05	9.149830073497407e+04	2.045106070561469e+01	1.236109742562231e-05	1.000000000000000e-01
1.654591461701450e+06	1.114443782186600e-01	6.208411045189191e-04	1.654591289222571e+05	9.156107298431794e+04	2.045881964547166e+01	1.236109742578158e-05	1.000000000000000e-01
1.655219151913427e+06	1.114461617053525e-01	6.191810061567306e-04	1.655218979592897e+05	9.162384508176829e+04	2.046657858532772e+01	1.236109742593270e-05	1.000000000000000e-01
1.655846842125404e+06	1.114478288776812e-01	6.174130157932207e-04	1.655846669972751e+05	9.168661701621508e+04	2.047433752518445e+01	1.236109742609707e-05	1.000000000000000e-01
1.656474532337381e+06	1.114493736130810e-01	6.155435753932486e-04	1.656474360361436e+05	9.174938877687836e+04	2.048209646504110e+01	1.236109742624728e-05	1.000000000000000e-01
1.657102222549357e+06	1.114507902473328e-01	6.135795053918773e-04	1.657102050758220e+05	9.181216035334507e+04	2.048985540489782e+01	1.236109742640084e-05	1.000000000000000e-01
1.657729912761334e+06	1.114520736803102e-01	6.115279933877049e-04	1.657729741162344e+05	9.187493173560576e+04	2.049761434475528e+01	1.236109742657075e-05	1.000000000000000e-01
1.658357602973311e+06	1.114532193320870e-01	6.093965750660046e-04	1.658357431573026e+05	9.193770291409550e+04	2.050537328461259e+01	1.236109742672713e-05	1.000000000000000e-01
1.658985293185288e+06	1.114542231845113e-01	6.071931160603126e-04	1.658985121989456e+05	9.200047387974133e+04	2.051313222447001e+01	1.236109742687271e-05	1.000000000000000e-01
1.659612983397265e+06	1.114550818260544e-01	6.049257931010890e-04	1.659612812410806e+05	9.206324462400559e+04	2.052089116432859e+01	1.236109742702921e-05	1.000000000000000e-01
1.660240673609242e+06	1.114557923744671e-01	6.026030722454811e-04	1.660240502836237e+05	9.212601513893747e+04	2.052865010418678e+01	1.236109742717399e-05	1.000000000000000e-01
1.660868363821219e+06	1.114563525715143e-01	6.002336846308919e-04	1.660868193264887e+05	9.218878541722543e+04	2.053640904404521e+01	1.236109742731781e-05	1.000000000000000e-01
1.661496054033196e+06	1.114567607859637e-01	5.978266035523166e-04	1.661495883695891e+05	9.225155545225024e+04	2.054416798390404e+01	1.236109742745602e-05	1.000000000000000e-01
1.662123744245172e+06	1.114570159534591e-01	5.953910151401050e-04	1.662123574128378e+05	9.231432523814295e+04	2.055192692376393e+01	1.236109742760947e-05	1.000000000000000e-01
1.662751434457149e+06	1.114571176063109e-01	5.929362905489389e-04	1.662751264561473e+05	9.237709476984145e+04	2.055968586362435e+01	1.236109742775957e-05	1.000000000000000e-01
1.663379124669126e+06	1.114570659435054e-01	5.904719551344764e-04	1.663378954994299e+05	9.243986404314934e+04	2.056744480348512e+01	1.236109742790011e-05	1.000000000000000e-01
1.664006814881103e+06	1.114568617103939e-01	5.880076535218707e-04	1.664006645425991e+05	9.250263305479441e+04	2.057520374334662e+01	1.236109742803759e-05	1.000000000000000e-01
1.664634505093080e+06	1.114565062639412e-01	5.855531166355857e-04	1.664634335855685e+05	9.256540180248646e+04	2.058296268320848e+01	1.236109742817563e-05	1.000000000000000e-01
1.665262195305057e+06	1.114560015818222e-01	5.831181233663182e-04	1.665262026282531e+05	9.262817028497689e+04	2.059072162307127e+01	1.236109742832591e-05	1.000000000000000e-01
1.665889885517034e+06	1.114553501951615e-01	5.807124601662799e-04	1.665889716705687e+05	9.269093850210983e+04	2.059848056293490e+01	1.236109742847273e-05	1.000000000000000e-01
1.666517575729011e+06	1.114545552035033e-01	5.783458823146983e-04	1.666517407124341e+05	9.275370645487453e+04	2.060623950279880e+01	1.236109742862356e-05	1.000000000000000e-01
1.667145265940988e+06	1.114536202680814e-01	5.760280682194919e-04	1.667145097537691e+05	9.281647414545155e+04	2.061399844266370e+01	1.236109742877078e-05	1.000000000000000e-01
1.667772956152964e+06	1.114525495996646e-01	5.737685773527536e-04	1.667772787944962e+05	9.287924157725417e+04	2.062175738252941e+01	1.236109742892088e-05	1.000000000000000e-01
1.668400646364941e+06	1.114513479001397e-01	5.715768024246407e-04	1.668400478345406e+05	9.294200875496266e+04	2.062951632239552e+01	1.236109742906521e-05	1.000000000000000e-01
1.669028336576918e+06	1.114500204211548e-01	5.694619235400759e-04	1.669028168738305e+05	9.300477568454981e+04	2.063727526226254e+01	1.236109742920054e-05	1.000000000000000e-01
1.669656026788895e+06	1.114485728142588e-01	5.674328594300881e-04	1.669655859122975e+05	9.306754237329667e+04	2.064503420213023e+01	1.236109742934108e-05	1.000000000000000e-01
1.670283717000872e+06	1.114470112486752e-01	5.654982202136611e-04	1.670283549498760e+05	9.313030882980088e+04	2.065279314199860e+01	1.236109742948224e-05	1.000000000000000e-01
1.670911407212849e+06	1.114453423120761e-01	5.636662580913493e-04	1.670911239865051e+05	9.319307506396767e+04	2.066055208186749e+01	1.236109742961525e-05	1.000000000000000e-01
1.671539097424826e+06	1.114435729701550e-01	5.619448208324955e-04	1.671538930221272e+05	9.325584108699752e+04	2.066831102173763e+01	1.236109742974696e-05	1.000000000000000e-01
1.672166787636803e+06	1.114417105726177e-01	5.603413036427167e-04	1.672166620566889e+05	9.331860691134854e+04	2.067606996160783e+01	1.236109742987832e-05	1.000000000000000e-01
1.672794477848779e+06	1.114397628072623e-01	5.588626035765467e-04	1.672794310901417e+05	9.338137255069657e+04	2.068382890147928e+01	1.236109743001835e-05	1.000000000000000e-01
1.673422168060756e+06	1.114377376466038e-01	5.575150769668932e-04	1.673422001224410e+05	9.344413801987276e+04	2.069158784135164e+01	1.236109743016693e-05	1.000000000000000e-01
1.674049858272733e+06	1.114356434101218e-01	5.563044982531848e-04	1.674049691535472e+05	9.350690333479416e+04	2.069934678122486e+01	1.236109743030780e-05	1.000000000000000e-01
1.674677548484710e+06	1.114334885770275e-01	5.552360210271165e-04	1.674677381834255e+05	9.356966851237373e+04	2.070710572109785e+01	1.236109743043668e-05	1.000000000000000e-01
1.675305238696687e+06	1.114312818810497e-01	5.543141445914813e-04	1.675305072120461e+05	9.363243357042101e+04	2.071486466097221e+01	1.236109743057614e-05	1.000000000000000e-01
1.675932928908664e+06	1.114290322054312e-01	5.535426830972418e-04	1.675932762393843e+05	9.369519852753103e+04	2.072262360084751e+01	1.236109743071634e-05	1.000000000000000e-01
1.676560619120641e+06	1.114267485962315e-01	5.529247399669971e-04	1.676560452654205e+05	9.375796340295867e+04	2.073038254072356e+01	1.236109743086044e-05	1.000000000000000e-01
1.677188309332618e+06	1.114244401997452e-01	5.524626859120383e-04	1.677188142901403e+05	9.382072821648768e+04	2.073814148060015e+01	1.236109743099826e-05	1.000000000000000e-01
1.677815999544594e+06	1.114221162157859e-01	5.521581451642411e-04	1.677815833135345e+05	9.388349298829000e+04	2.074590042047735e+01	1.236109743114174e-05	1.000000000000000e-01
1.678443689756571e+06	1.114197858366183e-01	5.520119824457722e-04	1.678443523355991e+05	9.394625773877796e+04	2.075365936035470e+01	1.236109743128177e-05	1.000000000000000e-01
1.679071379968548e+06	1.114174583214311e-01	5.520243010055217e-04	1.679071213563358e+05	9.400902248845466e+04	2.076141830023297e+01	1.236109743140838e-05	1.000000000000000e-01
1.679699070180525e+06	1.114151428407803e-01	5.521944413425390e-04	1.679698903757510e+05	9.407178725776324e+04	2.076917724011159e+01	1.236109743154179e-05	1.000000000000000e-01
1.680326760392502e+06	1.114128484763342e-01	5.525209897337220e-04	1.680326593938565e+05	9.413455206693613e+04	2.077693617999004e+01	1.236109743166444e-05	1.000000000000000e-01
1.680954450604479e+06	1.114105842164369e-01	5.530017907196977e-04	1.680954284106694e+05	9.419731693584911e+04	2.078469511987006e+01	1.236109743180764e-05	1.000000000000000e-01
1.681582140816456e+06	1.114083588778900e-01	5.536339633540782e-04	1.681581974262113e+05	9.426008188387757e+04	2.079245405974974e+01	1.236109743193754e-05	1.000000000000000e-01
1.682209831028433e+06	1.114061811222305e-01	5.544139256540946e-04	1.682209664405095e+05	9.432284692976481e+04	2.080021299963062e+01	1.236109743207366e-05	1.000000000000000e-01
1.682837521240409e+06	1.114040593621110e-01	5.553374217475399e-04	1.682837354535954e+05	9.438561209149440e+04	2.080797193951102e+01	1.236109743220429e-05	1.000000000000000e-01
1.683465211452386e+06	1.114020017577834e-01	5.563995554216906e-04	1.683465044655057e+05	9.444837738617975e+04	2.081573087939231e+01	1.236109743234081e-05	1.000000000000000e-01
1.684092901664363e+06	1.114000162297714e-01	5.575948237418831e-04	1.684092734762811e+05	9.451114282995855e+04	2.082348981927378e+01	1.236109743247059e-05	1.000000000000000e-01
1.684720591876340e+06	1.113981103181915e-01	5.589171597800527e-04	1.684720424859670e+05	9.457390843790777e+04	2.083124875915513e+01	1.236109743260485e-05	1.000000000000000e-01
1.685348282088317e+06	1.113962912851229e-01	5.603599720922690e-04	1.685348114946129e+05	9.463667422396786e+04	2.083900769903679e+01	1.236109743273406e-05	1.000000000000000e-01
1.685975972300294e+06	1.113945659771218e-01	5.619161918027729e-04	1.685975805022719e+05	9.469944020087954e+04	2.084676663891850e+01	1.236109743287104e-05	1.000000000000000e-01
1.686603662512271e+06	1.113929408706938e-01	5.635783183387281e-04	1.686603495090010e+05	9.476220638014172e+04	2.085452557880036e+01	1.236109743300025e-05	1.000000000000000e-01
1.687231352724248e+06	1.113914220057021e-01	5.653384672043172e-04	1.687231185148611e+05	9.482497277197319e+04	2.086228451868241e+01	1.236109743312964e-05	1.000000000000000e-01
1.687859042936224e+06	1.113900150330487e-01	5.671884192567855e-04	1.687858875199156e+05	9.488773938529924e+04	2.087004345856456e+01	1.236109743325750e-05	1.000000000000000e-01
1.688486733148201e+06	1.113887250530465e-01	5.691196682592134e-04	1.688486565242312e+05	9.495050622774223e+04	2.087780239844656e+01	1.236109743338824e-05	1.000000000000000e-01
1.689114423360178e+06	1.113875567596800e-01	5.711234718489658e-04	1.689114255278773e+05	9.501327330562548e+04	2.088556133832824e+01	1.236109743350523e-05	1.000000000000000e-01
1.689742113572155e+06	1.113865142972417e-01	5.731908959235825e-04	1.689741945309257e+05	9.507604062399082e+04	2.089332027821050e+01	1.236109743364424e-05	1.000000000000000e-01
1.690369803784132e+06	1.113856013560881e-01	5.753128652369226e-04	1.690369635334504e+05	9.513880818662418e+04	2.090107921809247e+01	1.236109743377590e-05	1.000000000000000e-01
1.690997493996109e+06	1.113848210325800e-01	5.774802075682813e-04	1.690997325355269e+05	9.520157599608829e+04	2.090883815797442e+01	1.236109743391156e-05	1.000000000000000e-01
1.691625184208086e+06	1.113841759193623e-01	5.796836979063883e-04	1.691625015372326e+05	9.526434405376614e+04	2.091659709785559e+01	1.236109743403291e-05	1.000000000000000e-01
1.692252874420063e+06	1.113836681077129e-01	5.819141001995001e-04	1.692252705386454e+05	9.532711235990445e+04	2.092435603773654e+01	1.236109743415608e-05	1.000000000000000e-01
1.692880564632040e+06	1.113832990681476e-01	5.841622088345939e-04	1.692880395398450e+05	9.538988091366687e+04	2.093211497761719e+01	1.236109743428274e-05	1.000000000000000e-01
1.693508254844016e+06	1.113830697730366e-01	5.864188867763801e-04	1.693508085409109e+05	9.545264971319074e+04	2.093987391749747e+01	1.236109743440217e-05	1.000000000000000e-01
1.694135945055993e+06	1.113829805935294e-01	5.886751013329948e-04	1.694135775419233e+05	9.551541875564182e+04	2.094763285737750e+01	1.236109743452579e-05	1.000000000000000e-01
1.694763635267970e+06	1.113830313841668e-01	5.909219582980375e-04	1.694763465429619e+05	9.557818803727707e+04	2.095539179725709e+01	1.236109743464934e-05	1.000000000000000e-01
1.695391325479947e+06	1.113832214116779e-01	5.931507333148189e-04	1.695391155441065e+05	9.564095755350319e+04	2.096315073713614e+01	1.236109743477414e-05	1.000000000000000e-01
1.696019015691924e+06	1.113835494353786e-01	5.953529009139805e-04	1.696018845454358e+05	9.570372729893746e+04	2.097090967701475e+01	1.236109743489391e-05	1.000000000000000e-01
1.696646705903901e+06	1.113840136388700e-01	5.975201629515379e-04	1.696646535470276e+05	9.576649726746626e+04	2.097866861689318e+01	1.236109743501277e-05	1.000000000000000e-01
1.697274396115878e+06	1.113846117006679e-01	5.996444727575227e-04	1.697274225489586e+05	9.582926745230544e+04	2.098642755677118e+01	1.236109743513740e-05	1.000000000000000e-01
1.697902086327855e+06	1.113853407589790e-01	6.017180574400007e-04	1.697901915513034e+05	9.589203784605581e+04	2.099418649664873e+01	1.236109743525626e-05	1.000000000000000e-01
1.698529776539831e+06	1.113861974477688e-01	6.037334399455458e-04	1.698529605541350e+05	9.595480844075757e+04	2.100194543652553e+01	1.236109743537280e-05	1.000000000000000e-01
1.699157466751808e+06	1.113871779203469e-01	6.056834579677256e-04	1.699157295575242e+05	9.601757922794350e+04	2.100970437640168e+01	1.236109743549036e-05	1.000000000000000e-01
1.699785156963785e+06	1.113882778423575e-01	6.075612801850356e-04	1.699784985615394e+05	9.608035019868881e+04	2.101746331627752e+01	1.236109743559723e-05	1.000000000000000e-01
1.700412847175762e+06	1.113894924521971e-01	6.093604215325284e-04	1.700412675662459e+05	9.614312134365732e+04	2.102522225615254e+01	1.236109743570517e-05	1.000000000000000e-01
1.701040537387739e+06	1.113908165143333e-01	6.110747593764341e-04	1.701040365717064e+05	9.620589265314653e+04	2.103298119602754e+01	1.236109743581978e-05	1.000000000000000e-01
1.701668227599716e+06	1.113922443998722e-01	6.126985430334375e-04	1.701668055779804e+05	9.626866411712907e+04	2.104074013590132e+01	1.236109743593264e-05	1.000000000000000e-01
1.702295917811693e+06	1.113937700724474e-01	6.142264059105879e-04	1.702295745851235e+05	9.633143572529206e+04	2.104849907577533e+01	1.236109743605586e-05	1.000000000000000e-01
1.702923608023670e+06	1.113953871778039e-01	6.156533734347370e-04	1.702923435931884e+05	9.639420746707280e+04	2.105625801564804e+01	1.236109743616544e-05	1.000000000000000e-01
1.703551298235646e+06	1.113970889862932e-01	6.169748741009068e-04	1.703551126022232e+05	9.645697933169155e+04	2.106401695552015e+01	1.236109743627485e-05	1.000000000000000e-01
1.704178988447623e+06	1.113988684575196e-01	6.181867441701302e-04	1.704178816122724e+05	9.651975130818613e+04	2.107177589539200e+01	1.236109743638386e-05	1.000000000000000e-01
1.704806678659600e+06	1.114007182715523e-01	6.192852345609551e-04	1.704806506233765e+05	9.658252338543690e+04	2.107953483526331e+01	1.236109743649858e-05	1.000000000000000e-01
1.705434368871577e+06	1.114026308856585e-01	6.202670154753209e-04	1.705434196355710e+05	9.664529555219482e+04	2.108729377513397e+01	1.236109743662271e-05	1.000000000000000e-01
1.706062059083554e+06	1.114045985121052e-01	6.211291798761913e-04	1.706061886488878e+05	9.670806779710838e+04	2.109505271500388e+01	1.236109743673461e-05	1.000000000000000e-01
1.706689749295531e+06	1.114066131565288e-01	6.218692476342372e-04	1.706689576633536e+05	9.677084010874378e+04	2.110281165487381e+01	1.236109743685267e-05	1.000000000000000e-01
1.707317439507508e+06	1.114086667258132e-01	6.224851677084825e-04	1.707317266789908e+05	9.683361247560996e+04	2.111057059474300e+01	1.236109743696129e-05	1.000000000000000e-01
1.707945129719485e+06	1.114107509588409e-01	6.229753178117288e-04	1.707944956958169e+05	9.689638488617483e+04	2.111832953461164e+01	1.236109743706781e-05	1.000000000000000e-01
1.708572819931461e+06	1.114128575057265e-01	6.233385080687966e-04	1.708572647138448e+05	9.695915732888866e+04	2.112608847448007e+01	1.236109743717869e-05	1.000000000000000e-01
1.709200510143438e+06	1.114149779722773e-01	6.235739780102556e-04	1.709200337330826e+05	9.702192979220023e+04	2.113384741434810e+01	1.236109743728775e-05	1.000000000000000e-01
1.709828200355415e+06	1.114171039557329e-01	6.236813973465636e-04	1.709828027535335e+05	9.708470226457396e+04	2.114160635421548e+01	1.236109743740186e-05	1.000000000000000e-01
1.710455890567392e+06	1.114192270154416e-01	6.236608641868529e-04	1.710455717751957e+05	9.714747473450960e+04	2.114936529408237e+01	1.236109743751438e-05	1.000000000000000e-01
1.711083580779369e+06	1.114213388067197e-01	6.235129030335867e-04	1.711083407980631e+05	9.721024719055729e+04	2.115712423394924e+01	1.236109743762452e-05	1.000000000000000e-01
1.711711270991346e+06	1.114234310170259e-01	6.232384613655990e-04	1.711711098221245e+05	9.727301962133554e+04	2.116488317381576e+01	1.236109743773976e-05	1.000000000000000e-01
1.712338961203323e+06	1.114254954938884e-01	6.228389072826948e-04	1.712338788473643e+05	9.733579201554862e+04	2.117264211368202e+01	1.236109743785228e-05	1.000000000000000e-01
1.712966651415300e+06	1.114275241532537e-01	6.223160241250428e-04	1.712966478737621e+05	9.739856436200185e+04	2.118040105354793e+01	1.236109743795761e-05	1.000000000000000e-01
1.713594341627277e+06	1.114295091397011e-01	6.216720056308515e-04	1.713594169012929e+05	9.746133664962258e+04	2.118815999341385e+01	1.236109743807444e-05	1.000000000000000e-01
1.714222031839253e+06	1.114314427821373e-01	6.209094516834665e-04	1.714221859299278e+05	9.752410886747742e+04	2.119591893327970e+01	1.236109743818939e-05	1.000000000000000e-01
1.714849722051230e+06	1.114333176556007e-01	6.200313596668656e-04	1.714849549596330e+05	9.758688100479126e+04	2.120367787314499e+01	1.236109743829455e-05	1.000000000000000e-01
1.715477412263207e+06	1.114351265397149e-01	6.190411201434385e-04	1.715477239903712e+05	9.764965305097200e+04	2.121143681301010e+01	1.236109743840996e-05	1.000000000000000e-01
1.716105102475184e+06	1.114368625897646e-01	6.179425063250427e-04	1.716104930221008e+05	9.771242499562677e+04	2.121919575287492e+01	1.236109743851546e-05	1.000000000000000e-01
1.716732792687161e+06	1.114385191829585e-01	6.167396668913689e-04	1.716732620547766e+05	9.777519682858879e+04	2.122695469274002e+01	1.236109743861791e-05	1.000000000000000e-01
1.717360482899138e+06	1.114400900822992e-01	6.154371154025492e-04	1.717360310883500e+05	9.783796853994139e+04	2.123471363260526e+01	1.236109743871996e-05	1.000000000000000e-01
1.717988173111115e+06	1.114415694409934e-01	6.140397198100295e-04	1.717988001227686e+05	9.790074012004642e+04	2.124247257247046e+01	1.236109743883344e-05	1.000000000000000e-01
1.718615863323092e+06	1.114429517208941e-01	6.125526918893174e-04	1.718615691579771e+05	9.796351155956883e+04	2.125023151233522e+01	1.236109743893028e-05	1.000000000000000e-01
1.719243553535068e+06	1.114442318391027e-01	6.109815728836806e-04	1.719243381939177e+05	9.802628284950877e+04	2.125799045220028e+01	1.236109743903335e-05	1.000000000000000e-01
1.719871243747045e+06	1.114454051192329e-01	6.093322212731674e-04	1.719871072305290e+05	9.808905398123316e+04	2.126574939206525e+01	1.236109743913404e-05	1.000000000000000e-01
1.720498933959022e+06	1.114464673374327e-01	6.076107959923178e-04	1.720498762677481e+05	9.815182494650932e+04	2.127350833193072e+01	1.236109743923281e-05	1.000000000000000e-01
1.721126624170999e+06	1.114474146864964e-01	6.058237420016173e-04	1.721126453055094e+05	9.821459573753859e+04	2.128126727179626e+01	1.236109743933418e-05	1.000000000000000e-01
1.721754314382976e+06	1.114482438861645e-01	6.039777727933670e-04	1.721754143437457e+05	9.827736634699498e+04	2.128902621166230e+01	1.236109743944008e-05	1.000000000000000e-01
1.722382004594953e+06	1.114489520879207e-01	6.020798503410937e-04	1.722381833823880e+05	9.834013676806190e+04	2.129678515152836e+01	1.236109743953131e-05	1.000000000000000e-01
1.723009694806930e+06	1.114495369329241e-01	6.001371658522417e-04	1.723009524213660e+05	9.840290699447400e+04	2.130454409139521e+01	1.236109743964236e-05	1.000000000000000e-01
1.723637385018907e+06	1.114499965538530e-01	5.981571175875729e-04	1.723637214606083e+05	9.846567702055616e+04	2.131230303126226e+01	1.236109743975347e-05	1.000000000000000e-01
1.724265075230883e+06	1.114503296197777e-01	5.961472889988245e-04	1.724264905000429e+05	9.852844684126529e+04	2.132006197112939e+01	1.236109743986005e-05	1.000000000000000e-01
1.724892765442860e+06	1.114505352971682e-01	5.941154226226739e-04	1.724892595395970e+05	9.859121645223496e+04	2.132782091099759e+01	1.236109743996753e-05	1.000000000000000e-01
1.725520455654837e+06	1.114506132113192e-01	5.920693954670852e-04	1.725520285791978e+05	9.865398584981557e+04	2.133557985086576e+01	1.236109744006720e-05	1.000000000000000e-01
1.726148145866814e+06	1.114505635333289e-01	5.900171910481318e-04	1.726147976187728e+05	9.871675503111583e+04	2.134333879073368e+01	1.236109744014916e-05	1.000000000000000e-01
1.726775836078791e+06	1.114503869300879e-01	5.879668697861727e-04	1.726775666582494e+05	9.877952399404677e+04	2.135109773060300e+01	1.236109744025573e-05	1.000000000000000e-01
1.727403526290768e+06	1.114500845668766e-01	5.859265395566592e-04	1.727403356975559e+05	9.884229273736048e+04	2.135885667047235e+01	1.236109744035145e-05	1.000000000000000e-01
1.728031216502745e+06	1.114496580832256e-01	5.839043238077771e-04	1.728031047366216e+05	9.890506126068677e+04	2.136661561034203e+01	1.236109744044331e-05	1.000000000000000e-01
1.728658906714722e+06	1.114491096312616e-01	5.819083281484401e-04	1.728658737753768e+05	9.896782956457014e+04	2.137437455021266e+01	1.236109744054123e-05	1.000000000000000e-01
1.729286596926698e+06	1.114484418293012e-01	5.799466050182828e-04	1.729286428137533e+05	9.903059765050007e+04	2.138213349008372e+01	1.236109744064022e-05	1.000000000000000e-01
1.729914287138675e+06	1.114476577120884e-01	5.780271205095307e-04	1.729914118516852e+05	9.909336552093925e+04	2.138989242995525e+01	1.236109744073299e-05	1.000000000000000e-01
1.730541977350652e+06	1.114467608337092e-01	5.761577167931552e-04	1.730541808891076e+05	9.915613317934671e+04	2.139765136982772e+01	1.236109744082892e-05	1.000000000000000e-01
1.731169667562629e+06	1.114457551219137e-01	5.743460752309433e-04	1.731169499259588e+05	9.921890063019235e+04	2.140541030970065e+01	1.236109744092508e-05	1.000000000000000e-01
